tut_6a_5;To access National Focus, press the national focus icon in the province view.;Pour accéder à la cause nationale, cliquez sur l'icône correspondante dans la vue Province.;;;;;;;;x;;;;;;;;;;;;;
tut_6a_6;National Focus;Cause nationale;;;;;;;;x;;;;;;;;;;;;;
tut_6a_7;National Focus is one of your most potent ways of influencing your population through a number of indirect effects on a state wide level.;La cause nationale est l'un des moyens les plus efficaces d'influer sur la population de votre État via un certain nombre d'effets indirects.;;;;;;;;x;;;;;;;;;;;;;
tut_6a_8;Rail roads - Encourage your capitalists to build rail roads;Chemins de fer : encouragez vos capitalistes à construire des chemins de fer.;;;;;;;;x;;;;;;;;;;;;;
tut_6a_9;Immigration - Encourage your people to move to this province.;Immigration : encouragez votre population à emménager dans cette province.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_1;People;Population;;;;;;;;x;;;;;;;;;;;;;
tut_6b_10;Literacy - How literate the pop is. This affects among other things how many research points are generated, how effective an artisan the pop is and how it behaves politically.;Alphabétisation : niveau d'alphabétisation du POP. Ce niveau détermine notamment le nombre de points de recherche générés, l'efficacité du POP et son comportement sur le plan politique.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_11;Religion - Which religion a pop has. May cause friction if the country have a different religion.;Religion : croyance du POP. Celle-ci peut provoquer des heurts s'il ne s'agit pas de la religion dominante du pays.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_12;Unemployed - Tells us how large a part of the pop is unemployed.;Chômeurs : indique la proportion de chômeurs dans le POP.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_13;Needs fulfillment - How much of the pops needs for goods are fulfilled. Not being able to fulfill certain categories have different effect, no luxury needs and the pop could be happier, no life needs means starvation.;Besoins satisfaits : niveau de satisfaction des besoins du POP. L'incapacité à satisfaire certaines catégories a différents effets. Aucun besoin de luxe indique que le POP pourrait être plus heureux et Aucun besoin vital équivaut à une famine.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_14;Now click next to contiune.;Cliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_15;Militancy and Consciousness;Militantisme et conscience nationale;;;;;;;;x;;;;;;;;;;;;;
tut_6b_16;Let's say a few words about the most important attributes, militancy and consciousness;Abordons maintenant les attributs les plus importants : le militantisme et la conscience nationale.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_17;Consciousness - The primary game play effect of Consciousness, or CON, is to drive reform. As the game and the nations develop CON will increase and with it POPs will start to demand reform. If POPs get their desired reforms, CON will conversely decrease somewhat. Another important effect of increased CON is that POPs start to demand bigger needs, this has the effect that a rich dictatorship can avoid reforms by making their people richer.;Conscience nationale : son principal effet sur le jeu est qu'elle conduit à la réforme. À mesure que le jeu évolue et que les nations se développent, la conscience nationale se renforce et les POP réclament des réformes. S'ils les obtiennent, leur conscience baisse un peu. Autre effet important d'une conscience accrue : les besoins des POP augmentent. Ainsi, une dictature riche peut éviter les réformes en enrichissant encore sa population.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_18;Militancy - Various things can make a pop angry, but chief among them is the pop not getting its life needs fulfilled. The angrier the pop gets, the higher the risk of revolt. Once the pop gets angry enough it will join a rebel faction and start using its resources to overthrow the state and eventually rise up and spawn a rebel army.;Militantisme : si les besoins d'un POP ne sont pas satisfaits, celui-ci est mécontent. Plus il est en colère, plus le risque de révolte augmente. Lorsque sa colère atteint un certain seuil, il rejoint une faction rebelle et utilise ses ressources pour tenter de renverser le régime en place et lever une armée de rebelles.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_19;Click next to continue.;Cliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_2;In this part we will talk a little more about what a POP is and what makes them tick. Go ahead and click the Population button in the top bar.;Cette partie est consacrée aux POP. Cliquez sur le bouton Population de la barre supérieure.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_20;Cash;Argent;;;;;;;;x;;;;;;;;;;;;;
tut_6b_21;Finally you will notice that a pop has cash. The pop will receive cash from whatever it does for a living, be it farming or working in a factory. These money will then be used to buy needs. If money is left over the pop may invest this in the national bank which then is available for lending to countries.;Enfin, vous constaterez qu'un POP a de l'argent. Il gagne de l'argent en travaillant (dans une exploitation agricole ou une usine), puis le dépense pour acheter les ressources dont il a besoin. S'il lui reste de l'argent, le POP peut le placer à la banque nationale, puis en prêter à d'autres pays.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_3;The POP;Le POP;;;;;;;;x;;;;;;;;;;;;;
tut_6b_4;The most basic unit of population in Victoria 2 is the POP. A pop is a number of people in the same province that share occupation, culture and religion. Each pop has a number of attributes, which we shall now take a look at. Click the pop-icon for any of your pops to continue.;L'unité de base de la population de Victoria 2 est le POP. Un POP englobe des individus vivant dans la même province et partageant le même métier, la même culture et la même religion. Chaque POP possède des attributs sur lesquels nous allons maintenant nous pencher. Cliquez sur l'icône d'un de vos POP pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_5;The POP;Le POP;;;;;;;;x;;;;;;;;;;;;;
tut_6b_6;Here you get more details about these representatives of the people. Let's go over some of the basic attributes:;Vous allez ici découvrir des détails sur cette unité représentative d'une partie de la population. Principaux attributs :;;;;;;;;x;;;;;;;;;;;;;
tut_6b_7;Nationality - represents the pops language and culture. Some nations do not tolerate minorities which can lead to friction.;Nationalité : langue et culture du POP. Certaines nations ne tolèrent pas les minorités, ce qui peut provoquer des heurts.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_8;Militancy - How angry the pop is.;Militantisme : degré de mécontentement du POP.;;;;;;;;x;;;;;;;;;;;;;
tut_6b_9;Consciousness - How aware the pop is of the world around it and its best interests.;Conscience nationale : degré de conscience du POP par rapport au monde qui l'entoure et à ses intérêts.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_1;People;Population;;;;;;;;x;;;;;;;;;;;;;
tut_6c_10;In Victoria 2 you do not manually change the occupation of your pops, rather some of them will choose a different occupation due to their present situation.;Dans Victoria 2, vous ne pouvez pas changer manuellement le métier de vos POP, mais ces derniers peuvent eux-mêmes choisir une autre profession si leur situation ne leur convient pas.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_11;Promotion and Demotion -  This is how many people choose to become something different. If they are doing really well they will gradually try to find jobs in their own strata or higher, if they are doing poorly they will go to the same strata or lower. If you hover your mouse over these values you can see which factors influence this particular pop.;Promotion et rétrogradation : nombre de gens qui choisissent de changer de métier. S'ils se débrouillent bien, ils essaient progressivement de trouver des emplois dans leur classe sociale ou dans la classe supérieure, sinon, ils restent dans la même classe ou sont rétrogradés à celle d'en dessous. Passez la souris sur ces valeurs pour connaître les facteurs qui influencent ce POP.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_12;The new profession - Here you can see which professions this pop is contemplating and the scoring for each. Hover your mouse over them to get the details.;La nouvelle profession : professions envisagées par ce POP et score correspondant à chacune. Pour plus de détails, passez la souris sur celles-ci.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_13;Gradually' is the motive word for how pops change. As a player, if you are looking to have more of a certain type you need to make this profession more attractive and you need people who are willing to leave their current occupation. The best way to get a hang of it is to check up on some of your pops and see which factors influence them and then try to dampen or reinforce this.;Le changement progressif est la clé. En tant que joueur, pour augmenter vos effectifs dans une profession donnée, vous devez la rendre plus attrayante et il faut que les gens aient envie de quitter leur emploi actuel. Pour ce faire, le meilleur moyen consiste à consulter certains de vos POP pour déterminer les facteurs qui les influencent, puis tenter de freiner ou de renforcer ceux-ci.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_14;Let's move on to migration, click next.;Passons à la migration. Cliquez sur Suivant.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_15;Migration;Migration;;;;;;;;x;;;;;;;;;;;;;
tut_6c_16;Migration in Victoria 2 work in a similar fashion to promotion: Gradual change based on the current situation of the pop. There are three kinds of migration that have different driving factors:;Dans Victoria 2, la migration fonctionne comme les promotions. Il s'agit d'un changement progressif qui dépend de la situation du POP. Il existe trois types de migration aux facteurs déclencheurs différents :;;;;;;;;x;;;;;;;;;;;;;
tut_6c_17;Internal Migration - Migration within your country, pops moving to where the jobs are.;Migration intérieure : migration au sein de votre pays, les POP se déplaçant là où ils trouvent du travail.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_18;External Migration - Migration to other countries, pops moving to nations that for example are more tolerant of their religion.;Migration extérieure : émigration vers d'autres pays, les POP se déplaçant vers les nations plus tolérantes envers leur religion, par exemple.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_19;Colonial Migration - Migration to and from colonies. Pops seeking a new start in a new land.;Migration coloniale : migration vers et depuis les colonies. POP cherchant à prendre un nouveau départ dans un nouveau pays.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_2;In this segment we will talk a little about population movement, ideologies and issues. Let's first open the the population view.;Cette partie est consacrée aux déplacements, idéologies et positions politiques de la population. Ouvrez la vue Population.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_20;Like Promotion these are gradual changes, and to get an idea why pops are coming and going you should sample some of your pops in this screen.\nLet's move on, click next.;Comme pour les promotions, ces changements sont progressifs. Pour comprendre pourquoi les POP vont et viennent, faites quelques essais dans cet écran.\nCliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_3;Ideologies and Issues;Idéologies et positions politiques;;;;;;;;x;;;;;;;;;;;;;
tut_6c_4;All your pops support various ideologies and issues, something that will change over time. We can divide the factors that drives this into two categories:;Tous vos POP soutiennent des idéologies et positions politiques différentes qui évoluent au fil du temps. Les facteurs déclencheurs se décomposent en deux catégories :;;;;;;;;x;;;;;;;;;;;;;
tut_6c_5;Current situation - How well is the Pop doing at the moment. Is the pop unemployed, then it will support Unemployment Subsidies and so on;La situation actuelle de la population. Si le POP est au chômage, il soutiendra les allocations chômage, etc.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_6;POP type - Different kind of pops will tend towards different directions even in the same situation. Soldiers tend to be pro military, capitalists tend to be liberal and so on.;Le type de POP : les différents types de POP auront tendance à suivre des directions différentes, y compris dans la même situation. Les soldats sont généralement militaristes, les capitalistes libéraux, etc.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_7;These kind of factors will work together and over time increase or decrease the pops support for different issues and if enough pops start swinging a certain way you might have to react, either by giving them their wish, appeasing them some other way or building a loyal military. If you hover your cursor over the pie chart next to each pop you can see how and why their ideologies and issues move.;Ces facteurs se combinent, et renforcent ou réduisent progressivement les positions politiques des POP. Si un certain nombre de groupes commencent à pencher d'un certain côté, vous pouvez être amené à réagir en satisfaisant leur volonté, en trouvant un autre moyen de les apaiser ou en créant une armée loyale. Passez la souris sur le graphique situé près de chaque POP pour en savoir plus sur l'évolution de ses idéologies et positions politiques.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_8;Let's say something about Demotion and Promotion, click the icon of one of your pops in the list.;Penchons-nous sur la rétrogradation et la promotion. Cliquez sur l'icône d'un de vos POP dans la liste.;;;;;;;;x;;;;;;;;;;;;;
tut_6c_9;Promotion and Demotion;Promotion et rétrogradation;;;;;;;;x;;;;;;;;;;;;;
tut_7a_1;Trade;Commerce;;;;;;;;x;;;;;;;;;;;;;
tut_7a_12;Your Stockpile;Vos réserves;;;;;;;;x;;;;;;;;;;;;;
tut_7a_13;Now turn your eyes towards the Stockpile. Here you can see how much of each trade good your government has in store and also how this has changed in the last day. Also note this button. Checking this will allow people in your common market to buy things from your stockpile. This could be useful if you cannot buy things abroad during war but have prepared for this by stockpiling strategic goods.;Penchons-nous maintenant sur vos réserves. Pour chaque marchandise, vous pouvez voir la quantité stockée par votre gouvernement et l'évolution depuis la veille. Notez également la présence de la case Permettre les achats à partir des réserves. Si vous cochez cette case, la population de votre marché commun sera autorisée à acheter des biens dans vos réserves. Cela peut notamment être utile en période de guerre lorsque vous ne pouvez rien acheter à l'étranger, à condition de vous y être préparé en stockant des biens stratégiques.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_15;Now unpause the game for a few days and notice how our stockpile is filling up with Small Arms.;Quittez le mode Pause pour reprendre le jeu pendant quelques jours et vous constaterez que vos réserves se remplissent d'armes légères.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_2;In Victoria 2 goods are produced from various sources such as RGOs, factories and artisans, these goods are then traded for money. Most of this trade happens automatically between the pops and the factories themselves. Some of it is done by the player, such as buying goods to build and supply armies, building factories and supporting overseas possessions. This is controlled via the trade screen. Go ahead and click the trade button in the top bar;Dans Victoria 2, les marchandises sont produites à partir de différentes sources (comme les EAM, les usines et les artisans) avant d'être vendues. La plupart des échanges commerciaux entre la population et les usines sont automatiques. Cela dit, une partie d'entre eux est effectuée par le joueur, comme l'achat de ressources pour créer et ravitailler les armées, construire des usines et approvisionner les possessions d'outre-mer. Pour ce faire, vous devez utiliser l'écran Commerce. Cliquez sur le bouton Commerce de la barre supérieure.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_3;The Trade screen;L'écran Commerce;;;;;;;;x;;;;;;;;;;;;;
tut_7a_4;This is the trade screen, here you can find lots of information about the movement of goods on the market.\nIn the top left side of the screen you can see all the various goods available, together with their price and the latest price movement. We want some information about small arms, go ahead and click the Small Arms Icon;Cet écran consacré au commerce contient différentes informations sur la circulation des biens sur le marché.\nEn haut à droite figurent toutes les marchandises disponibles avec leur prix et la dernière évolution de celui-ci. Vous recherchez des informations sur les armes légères. Cliquez sur l'icône correspondante.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_5;The Trade goods;Les marchandises;;;;;;;;x;;;;;;;;;;;;;
tut_7a_6;Notice how the square in the upper right part of the screen changed to show the details of your goods.;Notez que le cadre situé en haut à droite de l'écran affiche désormais les détails de vos marchandises.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_6a;At the top you see the price curve showing how the price has developed over time.;En haut, une courbe présente l'évolution des prix au fil du temps.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_6b;Below is a check box called Automate.\nAutomate will automatically set your trade order to buy what your armies need.;En dessous se trouve un case intitulée Automatiser.\nAutomatiser définit automatiquement la commande en fonction des besoins de vos armées.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_6c;Here you can also see how much your country produces as well as the needs of your government, producers in your country and your pops.\nNow we need to buy some things. Press next to continue.;Vous pouvez aussi voir le volume produit par votre pays ainsi que les besoins de votre gouvernement, des producteurs de votre pays et de votre population.\nÀ présent, vous devez faire quelques achats. Cliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_7;Setting up Trades;Échanges commerciaux;;;;;;;;x;;;;;;;;;;;;;
tut_7a_8;The Dutch are looking menacing, we should stockpile some guns for future use, guns are needed to build and supply armies.;Les Hollandais sont menaçants. Vous devriez stocker des fusils pour une utilisation ultérieure. Les fusils sont nécessaires pour créer et ravitailler les armées.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_8a;Notice the icon with the text BUY under it, and the slider next to it. This means that if you pull the slider to a certain stockpile value, the game will attempt to buy the the trade goods until you have that amount.;Notez l'icône sous laquelle apparaissent le texte VENDRE et le curseur qui l'accompagne. Le jeu achète la quantité de marchandises correspondant à la valeur désignée par le curseur.;;;;;;;;x;;;;;;;;;;;;;
tut_7a_8b;If you on the other hand click the icon over BUY it changes to SELL and you will instead sell from your stockpile until the stockpile reaches the value you set. For now we want to buy things, make sure the BUY/SELL is set to BUY and pull the slider to around 10 units and press Confirm Trade to confirm your new buy order.;En revanche, si vous cliquez sur l'icône située au-dessus de la mention ACHETER, celle-ci est remplacée par le mot VENDRE et le jeu vend le contenu de vos réserves correspondant à la valeur que vous avez définie. Pour le moment, vous allez faire quelques achats, vérifier que l'icône ACHETER/VENDRE est définie sur ACHETER, déplacer le curseur sur 10 unités et cliquer sur Confirmer la transaction pour confirmer votre nouvel achat.;;;;;;;;x;;;;;;;;;;;;;
tut_7b_1;Trade;Commerce;;;;;;;;x;;;;;;;;;;;;;
tut_7b_10;Some trades can be managed automatically these trades includes goods needed to maintain your navies, armies and overseas possessions as well as to build buildings. Notice that the automate check box it checked, this means that this trade is automated. Let's try to do it manually, go ahead and uncheck it.;Certaines transactions peuvent être gérées automatiquement. Celles-ci englobent les marchandises nécessaires à l'entretien de vos flottes, armées et possessions d'outre-mer ainsi qu'à la construction de bâtiments. Notez que la case Automatiser est cochée, ce qui indique que cette transaction est automatisée. Essayez maintenant de le faire manuellement : décochez la case.;;;;;;;;x;;;;;;;;;;;;;
tut_7b_11;Government Buying and Selling - Manual Trades;Achats et ventes du gouvernement - Transactions manuelles;;;;;;;;x;;;;;;;;;;;;;
tut_7b_12;Manual trades can be useful if you want to build stockpiles or manage the rate at which goods are bought. To manually set a trade order pull the slider to the desired value. This means that if you have more goods than you set the slider at, you will sell it. Click Confirm Trade to confirm your trade.;Les transactions manuelles peuvent être utiles si vous voulez créer des réserves ou gérer la vitesse à laquelle les marchandises sont achetées. Pour passer manuellement un ordre de vente et non d'achat, cliquez que la case Acheter pour qu'elle se transforme en case Vendre, puis déplacez le curseur sur la valeur de votre choix. Ainsi, toutes les marchandises dépassant la valeur sur laquelle vous avez placé le curseur seront vendues. Cliquez sur Confirmer la transaction.;;;;;;;;x;;;;;;;;;;;;;
tut_7b_13;Imports and Exports;Importations et exportations;;;;;;;;x;;;;;;;;;;;;;
tut_7b_14;The market has two parts, the Domestic Market and the World Market. The common market is everything that is produced in your country as well as the countries in your sphere of influence. The world market is everything not sold on the common market. When a buyer wants to buy something he first tries to buy from the common market and if his needs cannot be fulfilled this way he imports from the world market. This way you can build your local economy by making sure that everything needed in your country is also produced by your country. Go ahead and click next to continue.;Le marché est divisé en deux : le marché intérieur et le marché mondial. Le marché intérieur englobe tout ce qui est produit dans votre pays ainsi que dans les pays de votre sphère d'influence. Le marché mondial correspond à tout ce qui n'est pas vendu sur le marché intérieur. Lorsqu'un joueur veut acheter quelque chose, il tente d'abord de l'acheter sur le marché intérieur (notre sphère) et, si ses besoins ne sont pas satisfaits, il se tourne vers le marché mondial. Vous pouvez ainsi bâtir votre économie locale en étant certain que tous les besoins de votre pays y sont également produits. Cliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_7b_2;In this section we will talk about some of the underlying concepts of trade in Victoria 2. Open the trade screen by clicking Trade in the top bar;Cette section est consacrée aux notions relatives au commerce dans Victoria 2. Ouvrez l'écran Commerce en cliquant sur le bouton Commerce de la barre supérieure.;;;;;;;;x;;;;;;;;;;;;;
tut_7b_3;The World Market;Le marché mondial;;;;;;;;x;;;;;;;;;;;;;
tut_7b_4;In Victoria 2 everything that is produced is put up on the world market. Each day all pops, factories and governments try to buy the things they need for their survival or their businesses, and those who want those goods must first buy them off the market. Click next to continue.;Dans Victoria 2, tout ce qui est produit rejoint le marché mondial. Chaque jour, la population, les usines et les gouvernements tentent d'acheter ce dont ils ont besoin pour assurer leur survie ou pour mener leurs affaires. Et pour obtenir ces marchandises, il faut être les premiers à les acheter. Cliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_7b_5;Prices;Prix;;;;;;;;x;;;;;;;;;;;;;
tut_7b_6;The prices are set globally each day on the World Market as a function of supply and demand. The current supply and demand will set a target price which the actual price will gradually close in on, you should keep an eye on the development of prices on goods that are important to you. Are Small Arms going up, perhaps its time to build a new factory. The arrow next to the price indicates whether prices are rising (green), remaining steady (yellow) or falling (red). Click 'Next' to continue;Tous les jours sur le marché mondial, les prix sont fixés de manière globale selon la loi de l'offre et de la demande. L'offre et la demande actuelles permettent de fixer un prix cible duquel le prix réel se rapprochera progressivement. Vous devez surveiller l'évolution des prix des marchandises que vous souhaitez acquérir. Le prix des armes légères grimpe ? Alors, il est peut-être temps de construire une nouvelle usine. La flèche située près du prix indique s'il monte (vert), s'il est stable (jaune) ou s'il baisse (rouge). Cliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_7b_7;Government buying and selling;Achats et ventes du gouvernement;;;;;;;;x;;;;;;;;;;;;;
tut_7b_8;The image below illustrates the world market entry for clipper convoys. The icons in the bottom row indicate whether we are currently selling or buying the good, and whether trading is currently set to AI automation or not. The government (the player or the AI) can buy and sell on the market in two ways, either by setting trade orders or by automatic trades generated through other actions in the game. Click the Icon for Clipper Convoys to see an automatic Trade.;L'illustration ci-dessous représente l'entrée sur le marché mondial des convois de voiliers marchands. Les icônes du bas indiquent si nous vendons ou achetons des marchandises et si le commerce est défini sur l'automatisation IA ou non. Le gouvernement (le joueur ou l'IA) peut acheter et vendre sur le marché de deux façons : en passant des commandes ou en générant des transactions automatiques via d'autres actions du jeu. Cliquez sur l'icône des convois de voiliers marchands pour assister à une transaction automatique.;;;;;;;;x;;;;;;;;;;;;;
tut_7b_9;Government buying - Automatic Trades;Achats du gouvernement - Transactions automatiques;;;;;;;;x;;;;;;;;;;;;;
tut_7c_1;Trade;Commerce;;;;;;;;x;;;;;;;;;;;;;
tut_7c_10;Government Needs and Managing Trades;Besoins du gouvernement et gestion des échanges commerciaux;;;;;;;;x;;;;;;;;;;;;;
tut_7c_11;As long as your trades are automated, your government orders match your government needs exactly. When you build a new army, the trade orders will be set to cover the increased need for example. Sometimes however we might need save money, in these cases you can click any goods in the government needs column and then uncheck the automation for that goods. After doing so you are free to set whichever trade you like.;Tant que vos échanges commerciaux sont automatisés, les commandes du gouvernement correspondent exactement à ses besoins. Lorsque vous créez une nouvelle armée, par exemple, les commandes s'adaptent à la hausse des besoins. Mais parfois, vous pouvez être amené à faire des économies. Dans ce cas, cliquez sur les marchandises de votre choix dans la colonne Besoins du gouvernement, puis désactivez l'automatisation. Vous êtes alors libre d'acheter ce que vous voulez.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_12;Click next to move on.;Cliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_13;Markets;Marchés;;;;;;;;x;;;;;;;;;;;;;
tut_7c_14;Finally we sum up how trading and markets work. All goods that are produced in Victoria 2 are put up for sale on the market.;Étudions maintenant le fonctionnement des échanges commerciaux et des marchés. Toutes les marchandises produites dans Victoria 2 sont mises en vente sur le marché.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_15;Common Market - The first round of trading that takes place does so on the common market, the market of a country and the members of the same sphere of influence. All buyers in the market first attempts to buy from here.;Marché commun : les premières transactions s'effectuent sur le marché intérieur, marché commun à un pays et aux membres de sa sphère d'influence. Tous les acheteurs du marché essaient d'abord d'y faire leurs achats.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_16;Export to the World Market - Anything that is not sold on the common market is exported to the world market. On this market countries and their citizens buy in the order of prestige, thus if a good is rare prestige is very important. What is not sold on the world market is then lost and producers only get paid for what they sold.;Exportations sur le marché mondial : tout ce qui n'est pas vendu sur le marché commun est exporté vers le marché mondial. Sur ce marché, les pays et leurs citoyens achètent par ordre de prestige. Le prestige s'avère donc particulièrement important pour les marchandises rares. Les invendus du marché mondial sont perdus et leurs producteurs ne sont pas payés.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_17;In conclusion, two things are very important when trying to ensure a steady supply of goods to your nation and ensuring your people get paid. Have high prestige to get your people ahead of the queue and make sure your common market is well stocked with the things needed to run your economy.;Conclusion, il existe deux points déterminants pour tenter de garantir un approvisionnement constant de marchandises à votre nation et veiller à ce que votre population soit payée : bénéficier du meilleur prestige possible pour placer votre population en tête de la file d'attente et veiller à ce que votre marché commun soit approvisionné en biens nécessaires au bon fonctionnement de votre économie.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_18;Click next to continue;Cliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_2;We will briefly mention go through some of the concepts that should be new to old Victoria 1 players and sum up the role of the government in trading. Let's open the Trade Interface.;Les notions abordées ici sont nouvelles pour tous les joueurs, y compris pour ceux de Victoria 1. Elles résument le rôle du gouvernement dans les échanges commerciaux. Ouvrez l'interface Commerce.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_3;Government and Trading;Gouvernement et commerce;;;;;;;;x;;;;;;;;;;;;;
tut_7c_4;In Victoria 2 all entities such as factories and artisans trade for themselves, this limits the governments responsibility to these things:;Dans Victoria 2, toutes les entités telles que les usines et les artisans effectuent elles-mêmes des échanges commerciaux. La responsabilité des gouvernements est donc limitée à ce qui suit :;;;;;;;;x;;;;;;;;;;;;;
tut_7c_5;Supplying overseas provinces - To effectively use overseas provinces you need to supply them with convoys. Each province that does not have a land connection to your capital will increase the needs of convoys, if you fail to fulfill these needs the production efficiency of factories and RGOs in these provinces will suffer.;Approvisionnement des provinces d'outre-mer : pour une utilisation efficace des provinces d'outre-mer, vous devez les approvisionner avec des convois. Chaque province dépourvue de liaison terrestre avec votre capitale a besoin de convois. Si vous ne répondez pas à ses besoins, l'efficacité des usines et EAM locales en pâtira.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_6;Supplying your troops - Your troops need things like canned food and guns. If they do not get enough, their efficiency will suffer.;Ravitaillement de vos troupes : vos troupes ont notamment besoin de conserves et de fusils. Si elles n'en reçoivent pas assez, elles seront moins efficaces.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_7;Building things - Building things like armies and factories cost goods. When you build something the needs are first taken from your stockpile, if something is missing this will be added to your government needs. Capitalists building factories will buy their own goods, you only need to supply buildings built manually.;Création et construction : la création d'armées ou la construction d'usines a un coût en marchandises. Pour toute création ou construction, les ressources nécessaires sont d'abord puisées dans vos réserves. S'il manque quelque chose, cela s'ajoute aux besoins de votre gouvernement. Les capitalistes qui construisent des usines achètent eux-mêmes les ressources dont ils ont besoin. Votre rôle se cantonne à approvisionner les bâtiments construits manuellement.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_8;Stockpiles - Governments may stockpile goods for their population to use, the reason for doing this is to maintain supply when you are under blockade. When you check the 'Buy from stockpile' check box, your population may buy the things in your stockpile in addition to buying from the markets, thus evading the increased costs associated with blockade.;Réserves : les gouvernements peuvent stocker des marchandises pour leur population afin de ne pas interrompre l'approvisionnement en cas de blocus. Si vous cochez la case "Permettre les achats à partir des réserves", votre population peut puiser dans vos réserves en plus de ses achats sur les marchés, ce qui évite d'aggraver le coût d'un blocus.;;;;;;;;x;;;;;;;;;;;;;
tut_7c_9;Let's move on, click next.;Cliquez sur Suivant pour continuer.;;;;;;;;x;;;;;;;;;;;;;
tut_8a_1;Diplomacy;Diplomatie;;;;;;;;x;;;;;;;;;;;;;
tut_8a_10;Declare War;Déclarer la guerre;;;;;;;;x;;;;;;;;;;;;;
tut_8a_11;When you declare war you must set a goal for your war. This is our stated reason for going to war and in peace negotiations we are limited to demanding the things we have stated as war goals. We can add more war goals if the war goes well for us, but if we fail to reach our goals our population will become angry with us.\nFor now we just want to humiliate the Dutch, this war goal means that if we win we can cut down their prestige a bit. Go ahead and press the humiliate button.;Lorsque vous déclarez une guerre, vous devez définir un objectif de guerre. Il s'agit du motif pour lequel vous partez en guerre. Pour faire la paix, vous ne pouvez rien exiger de plus que ce qui est défini dans vos objectifs de guerre. Vous pouvez ajouter d'autres objectifs si la guerre évolue en votre faveur, mais si vous ne les atteignez pas, votre population vous en voudra.\nPour l'instant, vous cherchez simplement à humilier les Hollandais. Cet objectif de guerre indique que si vous gagnez, vous réduirez partiellement leur prestige. Cliquez sur le bouton Humilier.;;;;;;;;x;;;;;;;;;;;;;
tut_8a_12;Declare War;Déclarer la guerre;;;;;;;;x;;;;;;;;;;;;;
tut_8a_13;Declaring war has a cost, the cost is in how the rest of the world sees us. This is called infamy, incurring high infamy can create many problems such as making nations form coalitions to stop our warmongering ways.;Lorsque vous déclarez une guerre, vous vous exposez au jugement du reste du monde. C'est ce qu'on appelle l'infamie. Une importante perte d'honneur peut engendrer de nombreux problèmes, notamment la formation d'une coalition de nations pour stopper vos activités bellicistes.;;;;;;;;x;;;;;;;;;;;;;
